<<<<<<< HEAD
demandId,sourceId,sinkId,demandVolume,arriveTime
3421,3709,3930,50,47
3422,713,4721,50,50
3423,3673,4654,100,19
3424,480,3792,50,18
3425,1709,4564,75,38
3426,4287,4294,100,31
3427,2908,3115,75,47
3428,1433,1185,100,34
3429,2315,3213,100,22
3430,411,4838,100,45
3431,1378,4405,75,40
3432,2597,1916,50,46
3433,3755,4001,100,33
3434,4784,4928,100,5
3435,1241,936,75,32
3436,235,101,75,3
3437,4749,4541,100,8
3438,2783,2333,50,23
3439,1861,3664,100,37
3440,2512,4579,50,31
3441,4762,4443,100,16
3442,4473,4656,50,29
3443,2587,2093,75,14
3444,3279,3295,100,8
3445,1118,790,75,18
3446,4800,4855,100,2
3447,833,909,50,13
3448,2410,4973,50,10
3449,2344,3556,50,11
3450,3572,3421,50,38
3451,309,315,75,16
3452,3047,1927,100,2
3453,4257,4235,75,0
3454,2409,2173,75,28
3455,4246,4145,50,43
3456,574,4467,50,19
3457,2950,2262,100,47
3458,2581,2467,100,13
3459,478,278,75,35
3460,4372,4093,75,19
3461,847,1255,75,30
3462,4617,4624,100,31
3463,3278,2797,75,0
3464,4654,4510,75,1
3465,2088,2719,50,25
3466,1023,1161,75,26
3467,4096,4393,75,25
3468,2734,3340,50,0
3469,4137,4269,100,28
3470,475,272,75,45
3471,2914,3472,50,10
3472,1896,3074,100,9
3473,377,300,50,11
3474,1909,3486,100,41
3475,3898,4224,100,8
3476,1529,4304,50,37
3477,631,1934,50,32
3478,4012,3894,75,34
3479,4505,4655,50,30
3480,2072,2222,100,50
3481,401,3992,75,48
3482,3876,3863,75,8
3483,674,2572,75,16
3484,150,3924,100,50
3485,701,754,50,38
3486,814,1462,50,12
3487,1506,1010,50,19
3488,1249,1137,100,49
3489,2823,2246,75,41
3490,427,407,100,27
3491,3913,3724,100,10
3492,361,411,100,48
3493,4242,4167,50,25
3494,20,3943,75,42
3495,1366,1262,75,2
3496,2087,2524,75,34
3497,695,575,75,14
3498,1386,4808,50,11
3499,3765,4006,50,16
3500,2199,2910,100,16
3501,3271,3126,50,21
3502,515,508,100,46
3503,2188,2068,75,37
3504,1347,844,100,5
3505,3259,2811,50,33
3506,3450,1923,100,19
3507,3265,2792,75,22
3508,2466,2577,50,9
3509,4022,4425,75,11
3510,4080,4182,50,1
3511,91,4,75,47
3512,3388,3520,50,29
3513,3004,3123,100,43
3514,1084,1420,50,30
3515,419,515,100,1
3516,3616,3713,75,35
3517,5,106,100,46
3518,2808,3259,50,50
3519,2966,3324,75,16
3520,1201,1321,100,33
3521,125,68,50,5
3522,418,309,100,26
3523,828,869,100,21
3524,769,867,100,22
3525,2214,2608,75,47
3526,1556,1330,100,40
3527,2025,3408,100,23
3528,3350,3464,100,16
3529,1628,776,50,4
3530,3235,3261,100,15
3531,4686,4566,75,36
3532,2822,3402,50,6
3533,3195,2863,50,48
3534,810,790,75,12
3535,309,283,100,25
3536,234,316,75,36
3537,1140,1580,75,11
3538,2959,3584,75,25
3539,368,492,75,27
3540,1824,1657,100,31
3541,3411,4482,75,31
3542,3747,3777,75,36
3543,1784,1749,50,23
3544,2561,2665,100,27
3545,2249,4892,50,13
3546,482,486,75,5
3547,4404,4438,75,16
3548,3404,2157,100,4
3549,439,4646,100,22
3550,3983,4016,50,49
3551,3870,3704,100,1
3552,639,4902,100,41
3553,536,526,100,19
3554,814,936,50,27
3555,1438,1501,75,8
3556,1156,837,50,12
3557,4045,3787,100,38
3558,3357,2315,50,43
3559,4497,4477,75,25
3560,1564,3641,50,23
3561,1454,871,50,2
3562,999,882,50,4
3563,4964,4883,50,14
3564,4575,4686,100,6
3565,1087,1153,75,19
3566,3082,2913,100,0
3567,111,642,75,18
3568,3710,3593,50,47
3569,2864,3266,50,26
3570,2690,3360,75,31
3571,4228,4347,100,10
3572,316,715,50,16
3573,1986,2653,100,38
3574,832,811,50,5
3575,194,1819,50,46
3576,306,566,100,25
3577,1292,927,50,24
3578,595,551,75,29
3579,724,695,100,38
3580,4774,4468,50,19
3581,1714,3254,100,42
3582,3486,3581,100,36
3583,3573,3048,50,21
3584,1396,1226,75,14
3585,340,327,100,42
3586,617,685,50,24
3587,652,4234,75,39
3588,531,310,100,24
3589,222,297,75,42
3590,3270,3315,50,24
3591,4100,4260,75,11
3592,494,445,50,37
3593,1604,4532,100,25
3594,3644,3806,50,2
3595,2314,2867,50,48
3596,1647,4097,50,29
3597,4710,4743,50,27
3598,4079,4252,75,14
3599,4465,4499,100,11
3600,1894,2891,50,23
3601,4865,4824,100,24
3602,2103,2664,100,36
3603,4825,4883,75,10
3604,297,4681,75,23
3605,2416,3052,100,30
3606,4210,4404,50,42
3607,501,341,100,23
3608,3782,3856,75,43
3609,2567,3291,75,39
3610,4998,4836,50,10
3611,4721,4504,75,29
3612,4427,4163,50,7
3613,1096,1562,50,43
3614,573,4276,75,19
3615,95,2528,100,39
3616,4374,4430,50,29
3617,510,4998,100,31
3618,875,1605,50,40
3619,959,1182,50,46
3620,203,4560,75,0
3621,1031,867,100,27
3622,2383,3754,100,21
3623,989,1561,75,32
3624,1557,1587,100,44
3625,3222,3377,100,41
3626,4787,4942,100,35
3627,2494,2610,75,48
3628,2970,4678,50,2
3629,1513,799,100,21
3630,3901,4035,100,38
3631,505,354,75,12
3632,4488,4655,75,32
3633,363,368,75,30
3634,1678,2746,100,18
3635,2146,2115,50,44
3636,1067,778,50,26
3637,902,1433,75,17
3638,1043,863,75,3
3639,3489,3587,50,24
3640,4083,4262,50,9
3641,1518,1007,75,25
3642,781,863,75,42
3643,159,4200,75,48
3644,1333,1044,75,38
3645,4783,4816,75,16
3646,1623,1539,100,21
3647,2498,2767,100,28
3648,2054,2109,100,47
3649,3214,2001,75,24
3650,1047,3596,100,16
3651,2079,2500,100,40
3652,1319,1401,75,28
3653,4680,4460,100,5
3654,4120,4205,75,22
3655,29,3852,100,47
3656,455,1849,50,17
3657,4477,4454,75,16
3658,1094,1398,75,41
3659,3895,3681,50,45
3660,4837,4898,100,8
3661,3062,3227,75,1
3662,1381,4140,75,15
3663,2346,2342,75,31
3664,386,305,50,38
3665,4013,4718,100,0
3666,1460,783,100,46
3667,414,4116,75,43
3668,2172,2470,100,33
3669,2231,2917,100,25
3670,962,973,75,14
3671,4316,4913,100,39
3672,4572,4547,75,21
3673,527,453,50,15
3674,3366,1944,75,22
3675,3777,4007,75,35
3676,1511,1342,50,49
3677,4509,4724,75,33
3678,138,105,50,23
3679,4347,4229,50,34
3680,3878,3916,50,12
3681,1835,4759,100,34
3682,2425,4898,75,25
3683,128,476,100,12
3684,2732,4848,50,46
3685,865,1626,100,7
3686,1103,1959,50,26
3687,686,679,100,24
3688,175,141,75,47
3689,2800,2302,100,2
3690,735,1815,100,17
3691,2640,2925,50,30
3692,1227,4353,50,29
3693,2803,1901,50,3
3694,269,479,75,5
3695,391,483,75,0
3696,14,3980,100,24
3697,3498,3334,50,11
3698,872,4613,100,16
3699,4266,4273,50,20
3700,174,40,50,2
3701,1908,3273,100,9
3702,2467,2402,75,23
3703,3684,3696,100,14
3704,1143,1392,100,28
3705,1356,4316,100,37
3706,4194,4217,75,13
3707,172,210,50,18
3708,3487,2337,75,29
3709,905,1611,75,41
3710,4532,4728,75,17
3711,3307,2967,100,50
3712,4669,4504,75,27
3713,67,170,100,2
3714,4175,4327,50,13
3715,2872,2744,50,31
3716,4039,4017,50,50
3717,4794,4937,100,39
3718,3856,3923,75,16
3719,1533,1183,50,21
3720,198,1679,100,9
3721,1633,1813,50,45
3722,41,763,100,18
3723,3051,2640,50,3
3724,364,258,50,1
3725,2899,2623,50,40
3726,4414,4302,75,27
3727,3422,2840,50,30
3728,1102,1191,100,7
3729,4657,4551,100,38
3730,2300,3155,75,7
3731,3467,3092,75,19
3732,3717,3711,100,16
3733,335,358,100,29
3734,2731,2049,75,36
3735,4076,4281,100,30
3736,229,4595,50,33
3737,1747,1855,50,15
3738,2146,2662,50,27
3739,2970,2509,50,16
3740,3003,3107,75,13
3741,3472,2883,75,28
3742,702,4845,100,23
3743,2452,3586,75,45
3744,1779,1719,75,33
3745,1534,4676,100,13
3746,4066,4437,75,1
3747,2821,2727,75,42
3748,1038,920,100,43
3749,4267,4291,50,26
3750,1222,1126,50,11
3751,420,499,75,1
3752,2293,1989,100,25
3753,274,281,100,30
3754,801,1582,75,27
3755,3354,2904,75,3
3756,3961,3726,75,5
3757,3507,2551,100,44
3758,2371,2568,100,43
3759,324,2710,50,10
3760,7,19,100,11
3761,41,36,50,46
3762,1082,1365,75,6
3763,4237,4656,50,36
3764,3435,3092,50,8
3765,2685,3575,50,31
3766,538,310,75,16
3767,987,1533,75,38
3768,648,1203,100,37
3769,3832,3821,100,19
3770,467,519,100,6
3771,237,211,100,47
3772,3469,3575,50,15
3773,4414,4366,75,26
3774,1663,1723,100,28
3775,4926,4871,50,21
3776,2006,2433,100,32
3777,3284,2342,50,31
3778,1488,957,100,4
3779,4449,4602,50,40
3780,2363,3144,75,41
3781,926,835,75,7
3782,1684,1853,50,27
3783,1934,2499,75,2
3784,2366,2304,75,2
3785,4181,4284,75,33
3786,2211,2402,50,48
3787,4117,4053,100,43
3788,2445,2079,100,19
3789,4526,4556,75,33
3790,2330,3584,100,17
3791,466,469,100,12
3792,4306,4297,50,14
3793,975,1142,75,33
3794,1885,2157,75,29
3795,2415,2724,50,27
3796,2028,2583,75,42
3797,2947,3456,75,44
3798,3288,2111,100,0
3799,2571,3143,75,16
3800,156,1809,100,8
3801,88,3002,75,11
3802,638,4317,100,3
3803,193,4676,100,0
3804,2308,2969,50,7
3805,4352,4164,75,35
3806,3884,3638,100,15
3807,1952,3367,100,50
3808,1312,833,75,16
3809,960,1695,50,47
3810,3540,2222,50,27
3811,1472,1389,75,47
3812,2816,4433,100,20
3813,53,1673,100,39
3814,1250,964,100,17
3815,4851,4961,75,17
3816,852,1107,50,35
3817,638,4541,100,42
3818,165,2325,100,20
3819,415,409,100,37
3820,2048,3243,50,1
3821,4756,4649,50,11
3822,3227,3440,100,2
3823,3386,3587,75,40
3824,1586,1079,75,27
3825,4113,4337,50,45
3826,1372,867,75,9
3827,4747,4577,75,39
3828,415,300,100,49
3829,12,4266,50,7
3830,4636,4940,100,23
3831,1903,1988,50,13
3832,4710,4938,100,2
3833,2142,3506,50,38
3834,2157,2722,100,42
3835,78,4951,100,25
3836,4234,4378,75,12
3837,2648,3579,50,1
3838,3666,3607,100,10
3839,2884,3041,50,22
3840,3395,1875,75,22
3841,2152,3223,75,0
3842,3165,2588,50,1
3843,3874,3913,75,38
3844,2191,2166,100,37
3845,4945,4894,50,22
3846,689,1114,75,50
3847,3722,4004,50,11
3848,2118,2164,100,29
3849,429,353,50,10
3850,170,1460,50,7
3851,3603,4956,50,40
3852,3856,4645,100,22
3853,2457,2999,50,5
3854,4017,3685,100,20
3855,2602,2483,50,1
3856,488,4981,75,8
3857,4863,4786,50,5
3858,43,170,100,34
3859,4842,4828,50,44
3860,4609,4762,50,48
3861,1591,4120,100,24
3862,2955,2909,100,8
3863,1512,4636,50,19
3864,3124,3144,100,7
3865,106,2665,100,2
3866,323,328,100,15
3867,46,571,50,22
3868,4336,4247,75,33
3869,1617,1370,75,45
3870,4043,3632,75,13
3871,2306,2910,100,22
3872,1823,1813,75,48
3873,4318,4352,75,38
3874,3965,3717,75,13
3875,4732,4589,100,33
3876,3411,2117,100,9
3877,3966,3616,75,45
3878,415,4277,75,40
3879,1134,862,100,20
3880,1252,3702,50,33
3881,4221,4425,50,23
3882,2674,2878,50,34
3883,2913,3422,50,31
3884,4322,4435,50,43
3885,4221,4246,50,48
3886,588,640,100,8
3887,4714,4536,75,17
3888,527,935,50,37
3889,4497,4710,75,6
3890,981,809,100,21
3891,2570,2742,50,23
3892,1618,1199,75,41
3893,2882,2896,75,43
3894,4583,4606,75,49
3895,503,4189,100,50
3896,3569,3045,100,42
3897,605,637,100,5
3898,502,423,75,21
3899,4415,4860,100,2
3900,1282,1483,50,3
3901,1492,1235,100,7
3902,33,3953,100,27
3903,4874,4951,100,46
3904,477,1221,100,21
3905,737,712,75,16
3906,2877,2737,100,32
3907,1394,1183,75,24
3908,1552,1133,50,43
3909,2096,3120,75,0
3910,2742,2354,100,48
3911,26,363,75,32
3912,2244,1992,100,18
3913,1570,2260,100,47
3914,168,3886,50,45
3915,2221,2443,75,47
3916,3423,2976,50,32
3917,1557,1445,100,8
3918,2708,3001,100,16
3919,3437,2388,75,26
3920,2037,3515,100,18
3921,1936,2430,50,15
3922,1074,1333,75,1
3923,4222,4164,75,26
3924,1580,1306,100,23
3925,4900,4802,75,50
3926,612,3731,75,38
3927,126,79,100,49
3928,224,1263,50,23
3929,1415,3302,75,32
3930,707,631,100,4
3931,3294,3492,50,32
3932,2087,3095,100,8
3933,3549,2582,100,9
3934,3941,3670,75,28
3935,734,4786,75,19
3936,440,422,75,49
3937,4384,4388,75,40
3938,787,1456,75,31
3939,1710,1769,75,23
3940,4638,4534,100,11
3941,1388,1146,75,18
3942,2414,2458,100,7
3943,12,247,50,13
3944,52,3902,100,28
3945,2635,2626,50,18
3946,3277,2435,100,37
3947,3901,3991,50,30
3948,869,1206,100,30
3949,3869,4143,100,2
3950,2368,2927,50,31
3951,1775,1750,50,45
3952,2585,2644,75,21
3953,1943,2853,75,38
3954,1814,1785,75,35
3955,3699,3918,75,36
3956,479,4326,100,47
3957,2556,2708,75,29
3958,330,1814,75,46
3959,3440,3122,50,27
3960,250,1732,75,8
3961,4564,4852,50,43
3962,599,4625,100,21
3963,1972,3227,75,42
3964,631,710,75,7
3965,2336,3437,50,21
3966,4837,4945,75,37
3967,4575,4715,50,21
3968,1141,1246,50,10
3969,648,4182,75,27
3970,1794,1816,75,16
3971,1169,1313,100,46
3972,2825,2306,50,24
3973,1010,915,75,7
3974,4865,4917,50,49
3975,3975,3890,50,31
3976,4300,4434,50,43
3977,4237,4308,75,25
3978,1958,2186,75,12
3979,4575,4762,50,18
3980,3802,3677,75,7
3981,3927,3994,100,40
3982,659,1871,50,17
3983,2383,2688,50,31
3984,1415,4490,100,3
3985,4947,4927,50,21
3986,4012,3947,75,23
3987,1336,1124,75,35
3988,1953,2929,50,50
3989,2448,2631,75,22
3990,2119,2813,75,39
3991,2663,2074,75,23
3992,3129,3256,75,11
3993,4440,4105,50,27
3994,197,236,100,42
3995,3044,1936,50,13
3996,3091,2232,75,50
3997,626,3940,100,30
3998,4520,4497,100,48
3999,1836,1828,75,26
=======
0,2096,2022,70,33
1,22,108,50,28
2,748,704,80,16
3,920,1224,80,49
4,2167,1839,95,45
5,1750,1761,60,12
6,174,260,95,30
7,2480,2628,60,48
8,955,701,95,41
9,1774,2144,55,31
10,933,946,75,13
11,752,665,95,25
12,613,624,95,9
13,1852,1712,60,30
14,236,23,70,30
15,4290,4607,75,37
16,605,672,100,11
17,707,997,50,25
18,4811,4626,80,19
19,3019,2616,75,9
20,828,612,70,37
21,299,169,95,5
22,1763,2060,55,26
23,929,636,65,39
24,4957,4685,65,43
25,2634,2677,55,40
26,2414,2119,65,3
27,223,198,50,21
28,2122,2179,75,48
29,4698,4641,60,41
30,29,66,75,20
31,280,196,95,27
32,999,1230,95,13
33,669,601,65,46
34,1815,1834,75,46
35,2003,1856,100,12
36,1788,1826,60,5
37,2668,2653,85,11
38,1745,1720,100,28
39,675,855,75,26
40,1800,2072,70,40
41,1862,1886,80,30
42,926,743,90,7
43,38,286,65,23
44,4694,4816,85,21
45,2191,1790,70,39
46,2411,2616,95,23
47,3856,3896,70,45
48,2671,3070,80,34
49,2010,2053,80,43
50,4848,4877,55,11
51,298,195,55,13
52,1895,2109,75,20
53,931,659,75,48
54,2066,1791,75,30
55,1849,1715,80,46
56,1226,979,100,8
57,2414,2101,90,18
58,4919,4610,90,27
59,2684,2621,90,6
60,1208,1265,100,11
61,26,105,50,24
62,103,223,100,12
63,1719,1766,55,10
64,1713,2075,75,16
65,1290,924,50,31
66,777,884,55,23
67,971,1207,70,50
68,1764,2143,85,34
69,1846,1854,70,13
70,868,894,80,28
71,3051,2621,90,36
72,4985,4644,70,10
73,1803,2056,90,25
74,1800,1801,55,2
75,804,785,60,41
76,730,878,50,32
77,47,259,70,36
78,2679,2664,70,42
79,1771,2124,55,18
80,10,11,75,40
81,642,638,60,32
82,2452,2177,65,40
83,820,845,85,11
84,650,779,60,39
85,4835,4894,65,20
86,745,711,55,33
87,203,16,55,45
88,248,168,85,33
89,4903,4963,60,2
90,2031,2159,70,6
91,2401,2053,95,25
92,3058,3007,55,10
93,2633,2617,85,19
94,3057,3050,100,20
95,1214,1207,100,24
96,2695,2440,55,43
97,4828,4917,60,12
98,248,41,55,40
99,700,736,65,29
100,664,874,80,50
101,841,916,55,17
102,2,121,70,50
103,4884,4873,60,34
104,835,670,85,35
105,2083,2102,95,4
106,193,278,60,20
107,4636,4889,50,23
108,2076,2402,85,8
109,649,725,60,22
110,136,171,80,47
111,2110,1737,75,12
112,4269,4616,80,2
113,950,878,60,48
114,2085,1848,95,3
115,296,682,85,38
116,851,919,65,38
117,1201,988,50,18
118,1786,1793,95,44
119,2048,2195,80,42
120,1219,1299,70,21
121,981,731,55,17
122,46,6,90,38
123,1201,991,90,15
124,941,727,70,12
125,784,704,55,18
126,2075,2008,70,2
127,2041,2025,60,30
128,2436,2142,100,17
129,22,95,85,21
130,1206,1286,85,8
131,1261,1243,50,7
132,620,209,85,35
133,976,959,85,22
134,180,104,95,13
135,1779,2164,85,7
136,1893,2168,60,34
137,1775,1787,85,14
138,860,765,80,31
139,1847,1835,65,49
140,2693,3089,100,23
141,965,850,95,21
142,1736,2008,55,27
143,2691,2685,100,45
144,1884,1842,90,50
145,2686,2690,80,9
146,1882,1800,75,2
147,700,827,95,40
148,961,606,65,14
149,819,840,55,12
150,2481,2670,95,48
151,3058,3015,75,35
152,4632,4878,70,35
153,1753,1782,60,24
154,4986,4689,70,43
155,871,946,100,47
156,122,12,90,7
157,110,32,70,45
158,816,732,55,9
159,643,267,85,40
160,1730,1741,95,37
161,2196,2414,85,42
162,1729,2091,85,9
163,211,192,100,37
164,4820,4851,70,22
165,985,960,85,11
166,4228,3893,70,3
167,4951,4816,85,9
168,791,856,50,11
169,2138,2173,85,27
170,2097,2455,90,13
171,2404,2154,85,21
172,8,96,85,41
173,2131,1842,65,22
174,2440,2630,50,43
175,3059,3026,55,35
176,656,620,60,28
177,969,1235,80,37
178,802,778,80,25
179,1812,1892,55,3
180,209,231,50,36
181,145,14,85,35
182,961,966,60,7
183,753,982,90,14
184,1826,2178,75,23
185,952,786,75,32
186,6,200,95,12
187,681,668,50,25
188,990,1253,55,40
189,3024,2653,85,7
190,1298,1258,70,14
191,886,1239,60,29
192,2075,2123,55,43
193,3842,3809,80,4
194,4816,4921,80,45
195,682,964,85,48
196,787,706,85,30
197,4929,4821,60,27
198,2669,2603,55,35
199,2487,2659,95,8
200,602,192,95,14
201,790,855,55,40
202,931,1219,65,4
203,3898,4232,70,5
204,4952,4829,90,10
205,685,666,90,50
206,867,891,95,24
207,3027,3047,65,37
208,1853,2195,60,29
209,4952,4941,95,44
210,125,249,50,46
211,3804,3881,90,12
212,2091,1872,75,18
213,772,606,75,50
214,1785,2018,100,48
215,4300,4220,85,10
216,4849,4693,75,2
217,969,777,55,27
218,969,779,60,49
219,916,968,85,14
220,2115,2196,60,10
221,2432,2141,55,6
222,3060,3062,50,45
223,4808,4626,85,38
224,1823,1781,85,27
225,1862,2044,90,30
226,4873,4867,70,50
227,897,635,80,22
228,2102,2488,90,31
229,2060,2424,100,43
230,782,680,55,8
231,1847,2034,75,26
232,3042,3054,65,21
233,4810,4626,85,48
234,1739,2075,70,49
235,1828,2105,95,28
236,2182,1890,50,20
237,4912,4682,55,28
238,4881,4677,60,27
239,1783,2167,80,19
240,63,213,85,21
241,1894,2016,95,8
242,187,605,95,13
243,2023,2099,50,22
244,4853,4863,70,38
245,693,885,65,25
246,3046,3034,55,46
247,895,1266,85,29
248,4694,4646,90,28
249,190,156,75,18
250,883,770,60,32
251,2172,2046,85,40
252,168,7,50,32
253,641,966,90,2
254,2122,1765,85,37
255,705,934,60,43
256,4637,4906,70,37
257,4951,4664,85,13
258,1860,2104,90,4
259,4638,4631,80,24
260,617,728,70,33
261,3055,3088,80,10
262,929,730,75,47
263,2079,2149,75,8
264,2680,2409,85,37
265,935,920,65,13
266,4972,4606,55,24
267,127,23,80,39
268,2155,2198,60,14
269,4970,4627,85,25
270,1869,1751,100,27
271,3047,2606,95,35
272,785,851,65,42
273,2141,1811,85,9
274,2099,2453,55,9
275,721,770,70,45
276,954,918,90,8
277,4925,4647,50,8
278,908,913,60,19
279,649,724,50,22
280,7,260,85,10
281,3871,3826,50,50
282,771,688,70,33
283,875,729,80,33
284,86,286,50,12
285,2006,1830,90,24
286,3081,3092,80,46
287,928,648,100,30
288,1202,989,90,28
289,766,888,50,2
290,4295,4614,65,42
291,2637,3052,95,2
292,3055,3059,60,14
293,4601,4978,55,20
294,1751,1803,85,20
295,2039,1875,85,28
296,4802,4634,90,28
297,3092,3090,65,21
298,4229,3883,55,42
299,4973,4874,60,17
300,817,922,100,9
301,1833,2168,60,9
302,652,222,90,25
303,4946,4662,80,33
304,983,663,75,50
305,1234,942,75,17
306,614,636,100,14
307,226,166,80,9
308,1727,2019,60,20
309,1802,1781,100,47
310,279,167,90,50
311,296,11,90,2
312,2129,2103,85,8
313,722,879,90,32
314,2606,2444,80,27
315,1756,1799,100,11
316,111,14,70,30
317,2432,2157,55,24
318,26,274,100,11
319,2406,2071,55,9
320,274,74,75,14
321,2635,2683,50,31
322,285,52,80,15
323,2011,1875,95,38
324,287,648,90,26
325,678,670,80,13
326,121,5,60,19
327,2107,2074,65,46
328,173,28,90,11
329,94,89,75,20
330,828,783,90,17
331,764,966,90,43
332,2099,1815,85,23
333,956,803,90,37
334,631,824,80,7
335,1754,2085,75,14
336,2179,2024,80,24
337,2438,2441,65,31
338,1725,2004,100,39
339,994,1273,95,43
340,2087,1787,95,4
341,2122,2055,75,17
342,1816,1806,70,18
343,624,825,80,6
344,2050,2115,50,48
345,187,76,95,44
346,4931,4684,85,4
347,290,172,55,45
348,4926,4614,75,2
349,56,278,90,10
350,1269,1290,50,27
351,2688,2456,60,2
352,712,760,70,4
353,116,185,70,5
354,1228,1273,90,48
355,3032,2641,80,29
356,767,699,100,40
357,285,283,70,16
358,1808,1785,60,6
359,816,919,65,40
360,724,936,90,31
361,4234,4254,70,2
362,246,98,80,35
363,4643,4973,80,41
364,865,940,80,27
365,4882,4971,70,46
366,1782,2175,70,43
367,252,672,95,11
368,2485,2411,50,13
369,879,737,65,29
370,710,734,100,49
371,798,777,90,31
372,929,849,85,7
373,4610,4826,65,9
374,789,698,65,13
375,1816,2139,50,48
376,669,799,90,22
377,1899,2131,100,33
378,1268,1261,75,12
379,2022,2081,85,47
380,4827,4869,80,18
381,4201,3823,70,26
382,2658,2697,75,7
383,1836,2047,80,18
384,949,738,65,47
385,795,706,70,33
386,1773,1780,70,44
387,2497,2401,60,7
388,894,963,100,2
389,1299,1222,65,11
390,1861,1777,95,8
391,2605,2441,60,23
392,1864,2200,95,32
393,698,968,65,37
394,2442,2619,95,14
395,2150,2131,75,44
396,1871,2081,60,21
397,645,621,85,11
398,298,111,95,46
399,2028,2148,75,31
400,159,233,100,5
401,1000,1246,65,34
402,1900,1865,90,26
403,2167,1787,55,10
404,2199,2161,95,45
405,4254,3878,50,42
406,2452,2408,100,41
407,1234,943,85,12
408,2411,2124,85,46
409,631,954,85,21
410,740,636,100,31
411,607,637,55,7
412,3816,3807,75,44
413,606,803,80,3
414,3807,3898,85,28
415,2603,2646,70,20
416,702,888,55,11
417,3055,3001,60,43
418,121,151,75,17
419,1210,835,70,48
420,672,715,50,6
421,2172,2190,60,46
422,4635,4289,80,48
423,41,143,95,20
424,1763,2099,50,15
425,737,680,85,18
426,812,683,50,4
427,882,1257,70,21
428,953,708,100,46
429,876,1255,100,43
430,921,1267,75,15
431,3044,2679,75,28
432,879,904,50,10
433,989,1296,50,31
434,770,811,60,11
435,4669,4288,75,30
436,649,855,85,32
437,2083,2428,85,6
438,1754,1720,90,38
439,1299,1251,75,14
440,267,8,55,11
441,2082,2054,100,21
442,80,38,50,18
443,25,237,70,7
444,814,956,55,40
445,989,795,100,38
446,3063,3095,65,36
447,823,705,60,29
448,4858,4811,100,49
449,281,51,60,19
450,26,132,60,41
451,2182,2425,55,37
452,734,684,55,2
453,1709,2030,75,22
454,2031,1828,55,24
455,1779,2021,95,9
456,238,180,55,38
457,902,932,90,37
458,2439,2494,60,21
459,639,970,90,39
460,834,671,60,18
461,691,262,65,37
462,2179,1853,80,13
463,289,233,55,9
464,3824,3831,85,49
465,3088,3057,85,26
466,2047,1866,70,29
467,671,245,100,29
468,285,261,80,19
469,4665,4821,50,7
470,286,264,85,24
471,4279,4299,50,19
472,2001,2183,85,49
473,276,83,55,8
474,639,717,55,24
475,3066,2667,65,45
476,4613,4941,95,10
477,2041,1823,75,10
478,996,788,90,14
479,10,33,85,43
480,4971,4833,90,8
481,1736,1720,75,46
482,4676,4675,85,29
483,739,648,65,36
484,671,281,85,21
485,3032,3097,100,40
486,630,896,80,4
487,892,726,75,31
488,2698,3021,65,27
489,167,48,55,17
490,182,103,85,40
491,4645,4979,70,20
492,4876,4861,65,26
493,1892,2196,85,6
494,267,142,60,16
495,803,918,50,40
496,696,963,70,2
497,4628,4841,90,10
498,1848,2009,90,25
499,1822,2003,95,12
500,1823,1736,65,8
501,4637,4617,70,10
502,772,630,85,19
503,975,617,100,19
504,742,836,65,2
505,1704,2020,60,50
506,4608,4966,75,47
507,4646,4258,70,34
508,699,713,80,19
509,3031,2691,55,29
510,4613,4266,80,47
511,2080,1880,90,22
512,662,940,80,34
513,4940,4959,70,9
514,4646,4248,85,33
515,742,281,80,4
516,1837,1879,50,42
517,2016,1886,80,44
518,45,78,85,43
519,2643,3053,85,40
520,1865,2169,80,39
521,4678,4949,85,43
522,153,155,100,39
523,4948,4829,50,28
524,819,780,100,47
525,4217,3882,70,5
526,1246,970,70,4
527,1723,2092,95,15
528,4217,3864,95,38
529,4998,4978,60,20
530,1809,1714,90,20
531,88,40,85,38
532,979,1211,65,35
533,2151,1806,100,29
534,2059,1714,65,27
535,4938,4984,80,5
536,3848,3881,70,25
537,913,792,55,29
538,3044,2656,55,37
539,4820,4692,60,8
540,2177,1789,70,21
541,978,682,70,5
542,1262,1251,50,30
543,3010,3080,90,3
544,969,623,50,37
545,868,924,60,49
546,4265,4299,70,37
547,4260,4605,70,24
548,2415,2413,80,47
549,2686,3018,70,4
550,110,210,75,14
551,2113,2426,90,37
552,224,235,80,9
553,70,253,55,25
554,636,723,65,3
555,990,1241,80,40
556,4917,4902,80,3
557,923,736,85,48
558,691,849,55,41
559,1785,1707,85,41
560,4677,4631,70,32
561,1863,1783,100,49
562,1233,933,100,47
563,980,938,95,24
564,1720,2064,60,46
565,1,283,90,22
566,649,241,85,37
567,2496,2685,75,7
568,4995,4886,80,21
569,1844,1723,65,8
570,18,135,60,23
571,874,795,50,41
572,604,233,100,5
573,647,656,95,8
574,2130,1747,100,42
575,2110,1846,75,6
576,4844,4804,80,10
577,4634,4980,90,3
578,1770,2087,100,44
579,954,654,60,10
580,985,680,60,24
581,76,170,65,9
582,2619,2661,80,11
583,4803,4678,65,5
584,4817,4616,95,49
585,858,913,100,40
586,909,684,100,38
587,2010,1794,55,28
588,2415,2073,70,26
589,610,689,65,2
590,4663,4875,75,43
591,1885,2091,55,18
592,938,984,85,9
593,2605,2437,75,39
594,4867,4637,95,14
595,884,933,50,35
596,1203,964,55,29
597,2475,2679,60,13
598,1857,1724,85,44
599,2163,2198,50,5
